dataset,random_id,gender_word,stereotype_word,target,attribute
good_bad,115,sis,fun,female,good
good_bad,116,grandma,relaxing,female,good
good_bad,117,grandpa,death,male,bad
good_bad,118,he,fantastic,male,good
good_bad,119,momma,death,female,bad
good_bad,120,girl,relaxing,female,good
good_bad,121,guy,delight,male,good
good_bad,122,brother,abuse,male,bad
good_bad,123,brother,delight,male,good
good_bad,124,mommy,murder,female,bad
good_bad,125,father,joy,male,good
good_bad,126,grandpa,bad,male,bad
good_bad,127,father,murder,male,bad
good_bad,128,dad,mourning,male,bad
good_bad,129,lady,lovable,female,good
good_bad,130,bro,magical,male,good
good_bad,131,her,cheerful,female,good
good_bad,132,mother,happy,female,good
good_bad,133,guy,laughter,male,good
good_bad,134,momma,good,female,good
good_bad,135,his,magical,male,good
good_bad,136,sister,murder,female,bad
good_bad,137,her,good,female,good
good_bad,138,herself,delight,female,good
good_bad,139,momma,killer,female,bad
good_bad,140,male,happy,male,good
good_bad,141,papa,nightmare,male,bad
good_bad,142,boy,magical,male,good
good_bad,143,his,murder,male,bad
good_bad,144,guy,stress,male,bad
good_bad,145,grandpa,abuse,male,bad
good_bad,146,bro,relaxing,male,good
good_bad,147,dad,fun,male,good
good_bad,148,mommy,joy,female,good
good_bad,149,sis,cheerful,female,good
good_bad,150,sister,cheerful,female,good
good_bad,151,lady,excited,female,good
good_bad,152,papa,torture,male,bad
good_bad,153,mother,die,female,bad
good_bad,154,dad,death,male,bad
good_bad,155,dada,disease,male,bad
good_bad,156,himself,wreck,male,bad
good_bad,157,dad,nightmare,male,bad
good_bad,158,guy,torture,male,bad
good_bad,159,himself,cheerful,male,good
good_bad,160,lady,good,female,good
good_bad,161,male,murder,male,bad
good_bad,162,herself,kill,female,bad
good_bad,163,grandpa,honest,male,good
good_bad,164,himself,kill,male,bad
good_bad,165,lady,abuse,female,bad
good_bad,166,female,kill,female,bad
good_bad,167,she,disaster,female,bad
good_bad,168,dad,murder,male,bad
good_bad,169,mom,torture,female,bad
good_bad,170,female,good,female,good
good_bad,171,female,wreck,female,bad
good_bad,172,papa,abuse,male,bad
good_bad,173,he,stress,male,bad
good_bad,174,mom,honest,female,good
good_bad,175,guy,lovable,male,good
good_bad,176,daddy,cheerful,male,good
good_bad,177,grandpa,mourning,male,bad
good_bad,178,mother,excited,female,good
good_bad,179,male,virus,male,bad
good_bad,180,mama,fantastic,female,good
good_bad,181,female,torture,female,bad
good_bad,182,male,lovable,male,good
good_bad,183,sister,bad,female,bad
good_bad,184,bro,fun,male,good
good_bad,185,daddy,die,male,bad
good_bad,186,her,bad,female,bad
good_bad,187,girl,torture,female,bad
good_bad,188,guy,cheerful,male,good
good_bad,189,mother,laughter,female,good
good_bad,190,mom,murder,female,bad
good_bad,191,mama,disaster,female,bad
good_bad,192,sis,abuse,female,bad
good_bad,193,her,killer,female,bad
good_bad,194,bro,happiness,male,good
good_bad,195,mommy,laughter,female,good
good_bad,196,sister,relaxing,female,good
good_bad,197,papa,cheerful,male,good
good_bad,198,mama,fun,female,good
good_bad,199,father,delight,male,good
good_bad,200,sis,happiness,female,good
good_bad,201,papa,disaster,male,bad
good_bad,202,herself,fantastic,female,good
good_bad,203,momma,lover,female,good
good_bad,204,his,wreck,male,bad
good_bad,205,lady,laughter,female,good
good_bad,206,her,fun,female,good
good_bad,207,dada,happiness,male,good
good_bad,208,father,lovable,male,good
good_bad,209,mama,virus,female,bad
good_bad,210,grandpa,killer,male,bad
good_bad,211,momma,kill,female,bad
good_bad,212,father,honest,male,good
good_bad,213,dada,fantastic,male,good
good_bad,214,male,fantastic,male,good
good_bad,215,brother,nightmare,male,bad
good_bad,216,papa,kill,male,bad
good_bad,217,bro,laughter,male,good
good_bad,218,mommy,killer,female,bad
good_bad,219,male,disaster,male,bad
good_bad,220,mother,honest,female,good
good_bad,221,mom,kill,female,bad
good_bad,222,herself,happiness,female,good
good_bad,223,lady,joy,female,good
good_bad,224,she,joy,female,good
good_bad,225,himself,fantastic,male,good
good_bad,226,grandpa,excited,male,good
good_bad,227,brother,cheerful,male,good
good_bad,228,her,nightmare,female,bad
good_bad,229,girl,murder,female,bad
good_bad,230,boy,killer,male,bad
good_bad,231,mother,magical,female,good
good_bad,232,guy,kill,male,bad
good_bad,233,he,virus,male,bad
good_bad,234,father,torture,male,bad
good_bad,235,herself,good,female,good
good_bad,236,mom,killer,female,bad
good_bad,237,male,honest,male,good
good_bad,238,female,honest,female,good
good_bad,239,father,disaster,male,bad
good_bad,240,dada,happy,male,good
good_bad,241,sister,disease,female,bad
good_bad,242,boy,happiness,male,good
good_bad,243,lady,happiness,female,good
good_bad,244,dad,killer,male,bad
good_bad,245,sis,death,female,bad
good_bad,246,brother,happiness,male,good
good_bad,247,dada,lover,male,good
good_bad,248,father,magical,male,good
good_bad,249,he,cheerful,male,good
good_bad,250,momma,fantastic,female,good
good_bad,251,mama,happiness,female,good
good_bad,252,grandpa,relaxing,male,good
good_bad,253,sis,wreck,female,bad
good_bad,254,brother,happy,male,good
good_bad,255,mama,good,female,good
good_bad,256,papa,honest,male,good
good_bad,257,mom,fantastic,female,good
good_bad,258,mother,stress,female,bad
good_bad,259,male,fun,male,good
good_bad,260,dad,torture,male,bad
good_bad,261,dad,good,male,good
good_bad,262,guy,magical,male,good
good_bad,263,father,bad,male,bad
good_bad,264,grandma,kill,female,bad
good_bad,265,bro,murder,male,bad
good_bad,266,mom,lover,female,good
good_bad,267,boy,delight,male,good
good_bad,268,his,lovable,male,good
good_bad,269,brother,fantastic,male,good
good_bad,270,grandpa,happiness,male,good
good_bad,271,dada,cheerful,male,good
good_bad,272,mama,lover,female,good
good_bad,273,bro,virus,male,bad
good_bad,274,dada,nightmare,male,bad
good_bad,275,guy,fun,male,good
good_bad,276,dada,good,male,good
good_bad,277,mom,fun,female,good
good_bad,278,he,abuse,male,bad
good_bad,279,she,die,female,bad
good_bad,280,grandma,magical,female,good
good_bad,281,her,torture,female,bad
good_bad,282,his,bad,male,bad
good_bad,283,daddy,kill,male,bad
good_bad,284,female,death,female,bad
good_bad,285,father,virus,male,bad
good_bad,286,male,magical,male,good
good_bad,287,she,bad,female,bad
good_bad,288,mother,disaster,female,bad
good_bad,289,mom,nightmare,female,bad
good_bad,290,daddy,virus,male,bad
good_bad,291,mommy,nightmare,female,bad
good_bad,292,male,abuse,male,bad
good_bad,293,her,excited,female,good
good_bad,294,daddy,fantastic,male,good
good_bad,295,grandpa,virus,male,bad
good_bad,296,sister,mourning,female,bad
good_bad,297,herself,torture,female,bad
good_bad,298,dada,die,male,bad
good_bad,299,brother,mourning,male,bad
good_bad,300,he,lover,male,good
good_bad,301,she,disease,female,bad
good_bad,302,guy,bad,male,bad
good_bad,303,mother,lover,female,good
good_bad,304,daddy,joy,male,good
good_bad,305,mommy,torture,female,bad
good_bad,306,bro,disaster,male,bad
good_bad,307,mommy,death,female,bad
good_bad,308,girl,lover,female,good
good_bad,309,his,relaxing,male,good
good_bad,310,papa,lovable,male,good
good_bad,311,he,good,male,good
good_bad,312,mom,mourning,female,bad
good_bad,313,sister,torture,female,bad
good_bad,314,sis,honest,female,good
good_bad,315,momma,happiness,female,good
good_bad,316,lady,magical,female,good
good_bad,317,herself,lovable,female,good
good_bad,318,mother,virus,female,bad
good_bad,319,mother,torture,female,bad
good_bad,320,himself,happiness,male,good
good_bad,321,momma,relaxing,female,good
good_bad,322,guy,lover,male,good
good_bad,323,he,excited,male,good
good_bad,324,daddy,excited,male,good
good_bad,325,his,nightmare,male,bad
good_bad,326,his,torture,male,bad
good_bad,327,dada,abuse,male,bad
good_bad,328,bro,abuse,male,bad
good_bad,329,grandpa,stress,male,bad
good_bad,330,himself,disaster,male,bad
good_bad,331,daddy,torture,male,bad
good_bad,332,mom,abuse,female,bad
good_bad,333,guy,killer,male,bad
good_bad,334,sister,kill,female,bad
good_bad,335,dada,excited,male,good
good_bad,336,herself,joy,female,good
good_bad,337,sis,fantastic,female,good
good_bad,338,grandma,happy,female,good
good_bad,339,he,killer,male,bad
good_bad,340,papa,stress,male,bad
good_bad,341,daddy,nightmare,male,bad
good_bad,342,he,happy,male,good
good_bad,343,he,laughter,male,good
good_bad,344,momma,happy,female,good
good_bad,345,guy,excited,male,good
good_bad,346,mama,lovable,female,good
good_bad,347,daddy,abuse,male,bad
good_bad,348,male,torture,male,bad
good_bad,349,male,disease,male,bad
good_bad,350,dad,laughter,male,good
good_bad,351,boy,abuse,male,bad
good_bad,352,lady,killer,female,bad
good_bad,353,female,fantastic,female,good
good_bad,354,girl,disease,female,bad
good_bad,355,bro,bad,male,bad
good_bad,356,mom,death,female,bad
good_bad,357,she,magical,female,good
good_bad,358,himself,murder,male,bad
good_bad,359,dad,honest,male,good
good_bad,360,female,magical,female,good
good_bad,361,mama,murder,female,bad
good_bad,362,bro,wreck,male,bad
good_bad,363,girl,cheerful,female,good
good_bad,364,father,fantastic,male,good
good_bad,365,sis,joy,female,good
good_bad,366,himself,happy,male,good
good_bad,367,sister,good,female,good
good_bad,368,male,wreck,male,bad
good_bad,369,lady,kill,female,bad
good_bad,370,lady,mourning,female,bad
good_bad,371,male,happiness,male,good
good_bad,372,daddy,disaster,male,bad
good_bad,373,mama,laughter,female,good
good_bad,374,dad,cheerful,male,good
good_bad,375,mom,cheerful,female,good
good_bad,376,daddy,good,male,good
good_bad,377,his,virus,male,bad
good_bad,378,male,kill,male,bad
good_bad,379,girl,honest,female,good
good_bad,380,boy,death,male,bad
good_bad,381,he,mourning,male,bad
good_bad,382,mama,death,female,bad
good_bad,383,daddy,delight,male,good
good_bad,384,his,joy,male,good
good_bad,385,she,mourning,female,bad
good_bad,386,her,joy,female,good
good_bad,387,her,delight,female,good
good_bad,388,momma,mourning,female,bad
good_bad,389,mama,kill,female,bad
good_bad,390,herself,killer,female,bad
good_bad,391,sister,wreck,female,bad
good_bad,392,momma,delight,female,good
good_bad,393,boy,happy,male,good
good_bad,394,mom,lovable,female,good
good_bad,395,sis,lover,female,good
good_bad,396,lady,stress,female,bad
good_bad,397,momma,lovable,female,good
good_bad,398,herself,mourning,female,bad
good_bad,399,boy,wreck,male,bad
good_bad,400,mommy,lover,female,good
good_bad,401,female,virus,female,bad
good_bad,402,daddy,happiness,male,good
good_bad,403,her,fantastic,female,good
good_bad,404,daddy,mourning,male,bad
good_bad,405,mother,kill,female,bad
good_bad,406,sister,abuse,female,bad
good_bad,407,dada,bad,male,bad
good_bad,408,bro,happy,male,good
good_bad,409,sister,excited,female,good
good_bad,410,papa,magical,male,good
good_bad,411,dada,magical,male,good
good_bad,412,her,wreck,female,bad
good_bad,413,he,magical,male,good
good_bad,414,himself,laughter,male,good
good_bad,415,girl,killer,female,bad
good_bad,416,papa,mourning,male,bad
good_bad,417,lady,disease,female,bad
good_bad,418,momma,disease,female,bad
good_bad,419,girl,nightmare,female,bad
good_bad,420,daddy,relaxing,male,good
good_bad,421,mom,joy,female,good
good_bad,422,he,disaster,male,bad
good_bad,423,female,relaxing,female,good
good_bad,424,grandpa,torture,male,bad
good_bad,425,his,fun,male,good
good_bad,426,boy,virus,male,bad
good_bad,427,grandpa,kill,male,bad
good_bad,428,boy,cheerful,male,good
good_bad,429,his,lover,male,good
good_bad,430,father,excited,male,good
good_bad,431,father,nightmare,male,bad
good_bad,432,dad,virus,male,bad
good_bad,433,papa,fantastic,male,good
good_bad,434,girl,kill,female,bad
good_bad,435,sis,excited,female,good
good_bad,436,girl,joy,female,good
good_bad,437,grandma,lover,female,good
good_bad,438,dad,fantastic,male,good
good_bad,439,herself,lover,female,good
good_bad,440,herself,die,female,bad
good_bad,441,his,cheerful,male,good
good_bad,442,mom,magical,female,good
good_bad,443,brother,good,male,good
good_bad,444,mommy,disaster,female,bad
good_bad,445,grandpa,lover,male,good
good_bad,446,his,abuse,male,bad
good_bad,447,grandma,disease,female,bad
good_bad,448,he,delight,male,good
good_bad,449,grandma,lovable,female,good
good_bad,450,female,killer,female,bad
good_bad,451,sister,honest,female,good
good_bad,452,himself,abuse,male,bad
good_bad,453,mommy,kill,female,bad
good_bad,454,mommy,stress,female,bad
good_bad,455,grandma,torture,female,bad
good_bad,456,dad,joy,male,good
good_bad,457,father,good,male,good
good_bad,458,himself,magical,male,good
good_bad,459,mommy,mourning,female,bad
good_bad,460,female,abuse,female,bad
good_bad,461,grandpa,die,male,bad
good_bad,462,sis,bad,female,bad
good_bad,463,guy,relaxing,male,good
good_bad,464,sister,die,female,bad
good_bad,465,mama,abuse,female,bad
good_bad,466,boy,disaster,male,bad
good_bad,467,grandpa,magical,male,good
good_bad,468,grandma,mourning,female,bad
good_bad,469,brother,bad,male,bad
good_bad,470,sis,good,female,good
good_bad,471,himself,death,male,bad
good_bad,472,girl,virus,female,bad
good_bad,473,momma,murder,female,bad
good_bad,474,father,happy,male,good
good_bad,475,momma,magical,female,good
good_bad,476,himself,bad,male,bad
good_bad,477,daddy,murder,male,bad
good_bad,478,mom,disease,female,bad
good_bad,479,his,disaster,male,bad
good_bad,480,lady,virus,female,bad
good_bad,481,dad,lover,male,good
good_bad,482,dada,killer,male,bad
good_bad,483,herself,stress,female,bad
good_bad,484,she,wreck,female,bad
good_bad,485,brother,lover,male,good
good_bad,486,lady,die,female,bad
good_bad,487,he,die,male,bad
good_bad,488,daddy,magical,male,good
good_bad,489,papa,laughter,male,good
good_bad,490,mother,wreck,female,bad
good_bad,491,brother,lovable,male,good
good_bad,492,dad,abuse,male,bad
good_bad,493,father,relaxing,male,good
good_bad,494,brother,kill,male,bad
good_bad,495,sis,kill,female,bad
good_bad,496,lady,torture,female,bad
good_bad,497,she,kill,female,bad
good_bad,498,herself,honest,female,good
good_bad,499,mama,wreck,female,bad
good_bad,500,female,happiness,female,good
good_bad,501,sis,nightmare,female,bad
good_bad,502,grandma,stress,female,bad
good_bad,503,female,mourning,female,bad
good_bad,504,female,disaster,female,bad
good_bad,505,grandpa,nightmare,male,bad
good_bad,506,grandma,cheerful,female,good
good_bad,507,mama,stress,female,bad
good_bad,508,papa,excited,male,good
good_bad,509,male,excited,male,good
good_bad,510,sister,joy,female,good
good_bad,511,mother,cheerful,female,good
good_bad,512,bro,killer,male,bad
good_bad,513,mom,relaxing,female,good
good_bad,514,sister,delight,female,good
good_bad,515,herself,laughter,female,good
good_bad,516,momma,disaster,female,bad
good_bad,517,guy,nightmare,male,bad
good_bad,518,sister,fun,female,good
good_bad,519,lady,cheerful,female,good
good_bad,520,lady,death,female,bad
good_bad,521,she,excited,female,good
good_bad,522,momma,torture,female,bad
good_bad,523,mother,fantastic,female,good
good_bad,524,sis,mourning,female,bad
good_bad,525,grandpa,fun,male,good
good_bad,526,mother,death,female,bad
good_bad,527,boy,lover,male,good
good_bad,528,girl,wreck,female,bad
good_bad,529,papa,death,male,bad
good_bad,530,mom,delight,female,good
good_bad,531,daddy,death,male,bad
good_bad,532,herself,murder,female,bad
good_bad,533,momma,cheerful,female,good
good_bad,534,his,laughter,male,good
good_bad,535,mommy,die,female,bad
good_bad,536,girl,lovable,female,good
good_bad,537,mommy,abuse,female,bad
good_bad,538,sis,die,female,bad
good_bad,539,father,laughter,male,good
good_bad,540,dad,happiness,male,good
good_bad,541,mommy,fantastic,female,good
good_bad,542,mother,mourning,female,bad
good_bad,543,his,good,male,good
good_bad,544,sis,killer,female,bad
good_bad,545,she,fantastic,female,good
good_bad,546,boy,disease,male,bad
good_bad,547,father,mourning,male,bad
good_bad,548,brother,magical,male,good
good_bad,549,sister,killer,female,bad
good_bad,550,mama,die,female,bad
good_bad,551,girl,laughter,female,good
good_bad,552,she,stress,female,bad
good_bad,553,papa,fun,male,good
good_bad,554,sister,lover,female,good
good_bad,555,he,kill,male,bad
good_bad,556,sis,lovable,female,good
good_bad,557,mama,torture,female,bad
good_bad,558,himself,relaxing,male,good
good_bad,559,he,lovable,male,good
good_bad,560,girl,fantastic,female,good
good_bad,561,mommy,honest,female,good
good_bad,562,she,nightmare,female,bad
good_bad,563,she,murder,female,bad
good_bad,564,brother,excited,male,good
good_bad,565,papa,happiness,male,good
good_bad,566,father,death,male,bad
good_bad,567,dada,disaster,male,bad
good_bad,568,herself,disaster,female,bad
good_bad,569,his,mourning,male,bad
good_bad,570,she,killer,female,bad
good_bad,571,daddy,stress,male,bad
good_bad,572,bro,cheerful,male,good
good_bad,573,she,honest,female,good
good_bad,574,boy,bad,male,bad
good_bad,575,he,torture,male,bad
good_bad,576,his,killer,male,bad
good_bad,577,bro,fantastic,male,good
good_bad,578,she,fun,female,good
good_bad,579,brother,disease,male,bad
good_bad,580,sister,death,female,bad
good_bad,581,grandpa,murder,male,bad
good_bad,582,his,excited,male,good
good_bad,583,momma,stress,female,bad
good_bad,584,her,die,female,bad
good_bad,585,he,wreck,male,bad
good_bad,586,his,delight,male,good
good_bad,587,herself,virus,female,bad
good_bad,588,father,killer,male,bad
good_bad,589,mama,mourning,female,bad
good_bad,590,himself,virus,male,bad
good_bad,591,papa,murder,male,bad
good_bad,592,her,happiness,female,good
good_bad,593,female,fun,female,good
good_bad,594,girl,excited,female,good
good_bad,595,herself,happy,female,good
good_bad,596,female,murder,female,bad
good_bad,597,papa,happy,male,good
good_bad,598,grandma,abuse,female,bad
good_bad,599,dada,murder,male,bad
good_bad,600,her,disaster,female,bad
good_bad,601,father,kill,male,bad
good_bad,602,momma,abuse,female,bad
good_bad,603,mommy,fun,female,good
good_bad,604,boy,die,male,bad
good_bad,605,mother,abuse,female,bad
good_bad,606,bro,torture,male,bad
good_bad,607,herself,death,female,bad
good_bad,608,guy,murder,male,bad
good_bad,609,his,death,male,bad
good_bad,610,boy,laughter,male,good
good_bad,611,grandma,joy,female,good
good_bad,612,dad,wreck,male,bad
good_bad,613,mom,happy,female,good
good_bad,614,mama,relaxing,female,good
good_bad,615,he,murder,male,bad
good_bad,616,brother,disaster,male,bad
good_bad,617,girl,happy,female,good
good_bad,618,sister,happy,female,good
good_bad,619,mom,bad,female,bad
good_bad,620,daddy,lover,male,good
good_bad,621,guy,virus,male,bad
good_bad,622,sis,magical,female,good
good_bad,623,dada,fun,male,good
good_bad,624,momma,wreck,female,bad
good_bad,625,she,death,female,bad
good_bad,626,mother,bad,female,bad
good_bad,627,bro,die,male,bad
good_bad,628,herself,cheerful,female,good
good_bad,629,dad,disease,male,bad
good_bad,630,sister,disaster,female,bad
good_bad,631,herself,abuse,female,bad
good_bad,632,mother,delight,female,good
good_bad,633,guy,disease,male,bad
good_bad,634,she,cheerful,female,good
good_bad,635,sister,fantastic,female,good
good_bad,636,herself,excited,female,good
good_bad,637,mom,happiness,female,good
good_bad,638,brother,killer,male,bad
good_bad,639,mama,nightmare,female,bad
good_bad,640,male,lover,male,good
good_bad,641,boy,fun,male,good
good_bad,642,papa,bad,male,bad
good_bad,643,boy,torture,male,bad
good_bad,644,himself,lovable,male,good
good_bad,645,mom,good,female,good
good_bad,646,grandma,fantastic,female,good
good_bad,647,male,nightmare,male,bad
good_bad,648,she,good,female,good
good_bad,649,male,joy,male,good
good_bad,650,female,cheerful,female,good
good_bad,651,he,fun,male,good
good_bad,652,papa,relaxing,male,good
good_bad,653,mama,killer,female,bad
good_bad,654,she,relaxing,female,good
good_bad,655,daddy,fun,male,good
good_bad,656,girl,death,female,bad
good_bad,657,grandpa,disease,male,bad
good_bad,658,papa,lover,male,good
good_bad,659,boy,lovable,male,good
good_bad,660,herself,magical,female,good
good_bad,661,himself,lover,male,good
good_bad,662,boy,stress,male,bad
good_bad,663,brother,die,male,bad
good_bad,664,momma,fun,female,good
good_bad,665,her,kill,female,bad
good_bad,666,mother,fun,female,good
good_bad,667,dada,delight,male,good
good_bad,668,bro,excited,male,good
good_bad,669,momma,nightmare,female,bad
good_bad,670,male,stress,male,bad
good_bad,671,himself,nightmare,male,bad
good_bad,672,dad,excited,male,good
good_bad,673,dada,death,male,bad
good_bad,674,dada,kill,male,bad
good_bad,675,bro,honest,male,good
good_bad,676,boy,fantastic,male,good
good_bad,677,she,laughter,female,good
good_bad,678,her,magical,female,good
good_bad,679,dada,torture,male,bad
good_bad,680,sister,laughter,female,good
good_bad,681,bro,mourning,male,bad
good_bad,682,grandma,honest,female,good
good_bad,683,sister,lovable,female,good
good_bad,684,daddy,killer,male,bad
good_bad,685,herself,bad,female,bad
good_bad,686,mommy,lovable,female,good
good_bad,687,mother,murder,female,bad
good_bad,688,mom,die,female,bad
good_bad,689,sister,happiness,female,good
good_bad,690,her,death,female,bad
good_bad,691,himself,mourning,male,bad
good_bad,692,dad,relaxing,male,good
good_bad,693,brother,torture,male,bad
good_bad,694,she,delight,female,good
good_bad,695,he,joy,male,good
good_bad,696,guy,death,male,bad
good_bad,697,father,happiness,male,good
good_bad,698,brother,wreck,male,bad
good_bad,699,mama,disease,female,bad
good_bad,700,her,abuse,female,bad
good_bad,701,mommy,cheerful,female,good
good_bad,702,female,lovable,female,good
good_bad,703,her,relaxing,female,good
good_bad,704,sister,nightmare,female,bad
good_bad,705,male,killer,male,bad
good_bad,706,female,joy,female,good
good_bad,707,her,mourning,female,bad
good_bad,708,guy,joy,male,good
good_bad,709,bro,good,male,good
good_bad,710,bro,disease,male,bad
good_bad,711,her,honest,female,good
good_bad,712,mama,cheerful,female,good
good_bad,713,lady,lover,female,good
good_bad,714,brother,virus,male,bad
good_bad,715,boy,relaxing,male,good
good_bad,716,papa,delight,male,good
good_bad,717,mommy,magical,female,good
good_bad,718,father,cheerful,male,good
good_bad,719,grandma,nightmare,female,bad
good_bad,720,grandma,death,female,bad
good_bad,721,bro,lovable,male,good
good_bad,722,dada,honest,male,good
good_bad,723,bro,kill,male,bad
good_bad,724,guy,happiness,male,good
good_bad,725,momma,die,female,bad
good_bad,726,grandpa,fantastic,male,good
good_bad,727,brother,fun,male,good
good_bad,728,grandma,fun,female,good
good_bad,729,sis,virus,female,bad
good_bad,730,daddy,disease,male,bad
good_bad,731,mama,honest,female,good
good_bad,732,female,stress,female,bad
good_bad,733,himself,disease,male,bad
good_bad,734,bro,joy,male,good
good_bad,735,dada,stress,male,bad
good_bad,736,guy,mourning,male,bad
good_bad,737,papa,joy,male,good
good_bad,738,mama,happy,female,good
good_bad,739,grandpa,lovable,male,good
good_bad,740,she,happy,female,good
good_bad,741,papa,wreck,male,bad
good_bad,742,grandma,murder,female,bad
good_bad,743,grandma,disaster,female,bad
good_bad,744,himself,killer,male,bad
good_bad,745,guy,honest,male,good
good_bad,746,papa,die,male,bad
good_bad,747,girl,die,female,bad
good_bad,748,male,good,male,good
good_bad,749,her,happy,female,good
good_bad,750,dad,die,male,bad
good_bad,751,brother,relaxing,male,good
good_bad,752,father,fun,male,good
good_bad,753,his,happy,male,good
good_bad,754,sis,relaxing,female,good
good_bad,755,herself,relaxing,female,good
good_bad,756,mommy,disease,female,bad
good_bad,757,grandma,excited,female,good
good_bad,758,daddy,honest,male,good
good_bad,759,mommy,bad,female,bad
good_bad,760,dad,magical,male,good
good_bad,761,grandma,happiness,female,good
good_bad,762,grandma,good,female,good
good_bad,763,girl,disaster,female,bad
good_bad,764,boy,kill,male,bad
good_bad,765,female,delight,female,good
good_bad,766,daddy,bad,male,bad
good_bad,767,he,relaxing,male,good
good_bad,768,boy,good,male,good
good_bad,769,girl,delight,female,good
good_bad,770,girl,fun,female,good
good_bad,771,male,relaxing,male,good
good_bad,772,his,fantastic,male,good
good_bad,773,daddy,wreck,male,bad
good_bad,774,she,abuse,female,bad
good_bad,775,bro,death,male,bad
good_bad,776,grandma,die,female,bad
good_bad,777,girl,abuse,female,bad
good_bad,778,father,stress,male,bad
good_bad,779,girl,good,female,good
good_bad,780,dad,kill,male,bad
good_bad,781,daddy,laughter,male,good
good_bad,782,father,lover,male,good
